timestamp,src_pcell_cid,src_pcell_freq,src_nrcell_cid,src_nrcell_freq,src_scell1_cid,src_scell1_freq,src_scell2_cid,src_scell2_freq,src_scell3_cid,src_scell3_freq,src_nr_scell1_cid,src_nr_scell1_freq,src_nr_scell2_cid,src_nr_scell2_freq,src_nr_scell3_cid,src_nr_scell3_freq,dst_pcell_cid,dst_pcell_freq,dst_nrcell_cid,dst_nrcell_freq,dst_scell1_cid,dst_scell1_freq,dst_scell2_cid,dst_scell2_freq,dst_scell3_cid,dst_scell3_freq,dst_nr_scell1_cid,dst_nr_scell1_freq,dst_nr_scell2_cid,dst_nr_scell2_freq,dst_nr_scell3_cid,dst_nr_scell3_freq,nr_release_flag,rrc_release_flag,nr_off_event_flag,nr_onoff_event_type,last_nr_scell_modification_ts,seconds_since_last_scell_modification,serving_cell_meas_result,serving_cell_min_meas_result,serving_cell_min_meas_result_num,lte_serving_cell_meas_result,lte_serving_cell_min_meas_result,lte_serving_cell_min_meas_result_num,nr_pcell_handover_flag,nr_scell_modification_flag,removed_scell_cid,removed_scell_freq,added_scell_cid,added_scell_freq,removed_scell_rsrp,removed_scell_rsrq,removed_scell_snr,added_scell_rsrp,added_scell_rsrq,added_scell_snr,scell_modification_flag,scell_modification_success_flag,scell_modification_failure_ts,lte_mcg_failure_flag,nr_scg_failure_flag,timestamp_gap_flag,timestamp_gap_offset,timestamp_fixed_flag,timestamp_after_fix,timestamp_ms,lat,lon,dst_is_5g,dst_rat,dst_cell_num_5g_4g,dst_channel_count,src_is_5g,src_rat,src_cell_num_5g_4g,src_channel_count,5g_recovery_timestamp,is_5g_sequence,rat_sequence,cell_num_sequence,channel_count_sequence,onoff_type,ts_dl_thput_0mbps_last,ts_dl_thput_0mbps_next,ts_dl_thput_0.1mbps_last,ts_dl_thput_0.1mbps_next,ts_dl_thput_1mbps_last,ts_dl_thput_1mbps_next,data_disruption_time_0mbps,data_disruption_time_0.1mbps,data_disruption_time_1mbps,extra_data_disruption_time_0mbps,extra_data_disruption_time_0.1mbps,extra_data_disruption_time_1mbps,added_scell_cid_computed,poor_serving_cell_flag,silent_serving_cell_flag,silent_serving_cell,last_handover_before_failure,cause,problematic_cell_cid,problematic_cell_freq,lte_pcell_handover_flag,pcell_nr_usage_flag,nr_start_timestamp,last_nr_start_ts,thput_10_nr_on,thput_25_nr_on,thput_50_nr_on,thput_75_nr_on,thput_90_nr_on,thput_avg_nr_on,thput_10_nr_off,thput_25_nr_off,thput_50_nr_off,thput_75_nr_off,thput_90_nr_off,thput_avg_nr_off,thput_loss,thput_loss_ratio,nr_on_duration,nr_off_duration,last_timestamp,min_rsrp_50,min_rsrq_50,min_rsrq_cid,min_rsrq_freq,rsrp_50_pcell,rsrq_50_pcell,rsrp_50_nrcell,rsrq_50_nrcell,file_path,location
1744988994,313,1075,393,648672,,,,,,,393,653952,,,,,313,1075,,,,,,,,,,,,,,,1,0,1,type2,,,pcell-393-648672-207--119.16--14.03/scell1-393-653952-206--126.16--17.09/scell2-None-None-None-None-None/scell3-None-None-None-None-None,393-653952,206,ltepcell-313-1075-388--124.06--17.38/ltescell1-None-None-None-None-None/ltescell2-None-None-None-None-None/ltescell3-None-None-None-None-None,,,1,0,,,,,,,,,,,0,1,,,,0,,0,1744988994,1.74499E+12,40.41783,-86.87474,FALSE,LTE,0/1,1075:01:00,TRUE,5G NSA,1-Feb,1075:1|648672:1|653952:1,1744989024,True->False->True,5G NSA->LTE->5G NSA,2/1->0/1->2/1,1075:1|648672:1|653952:1->1075:1->1075:1|648672:1|653952:1,N1,1744988989,1744989024,1744988989,1744989024,1744988986,1744989024,35.39996624,35.39996624,37.99996376,0.066882372,0.066882372,0.066882372,[],TRUE,TRUE,"[(1075, 313)]",,N1E1,393,648672,0,1,1744988960,1744988960,1.55,4.85,8.58,43.08,59.98,23.67306723,2.2,3.58,5.76,17.51,30.22,13.50773463,2.82,0.328671329,33.75600004,30.87599969,1744988960,-119.98,-13.73,393,653952,-122.625,-16.88,-122.55,-16.04,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/20250418-v/onoff/onoff_rss_v-ptmp1-dl-3.csv,VP15
1744988052,313,1075,393,648672,,,,,,,393,653952,,,,,313,1075,,,,,,,,,,,,,,,1,0,1,type2,,,pcell-393-648672-118--124.97--17.23/scell1-393-653952-117--130.29--19.98/scell2-None-None-None-None-None/scell3-None-None-None-None-None,393-653952,117,ltepcell-313-1075-216--116.88--15.75/ltescell1-None-None-None-None-None/ltescell2-None-None-None-None-None/ltescell3-None-None-None-None-None,,,1,0,,,,,,,,,,,0,1,,,,0,,0,1744988052,1.74499E+12,40.41783,-86.87476,FALSE,LTE,0/1,1075:01:00,TRUE,5G NSA,1-Feb,1075:1|648672:1|653952:1,1744988113,True->False->True,5G NSA->LTE->5G NSA,2/1->0/1->2/1,1075:1|648672:1|653952:1->1075:1->1075:1|648672:1|653952:1,N1,1744988051,1744988113,1744988051,1744988113,1744988050,1744988114,62.4999404,62.5999403,63.29993963,0.038828373,0.138828278,0.638827801,[],TRUE,TRUE,"[(1075, 313)]",,N1E1,393,648672,0,1,1744988033,1744987933,3,4.58,22.61,64.04,97.88,39.31755718,1.81,3.21,5.24,7.94,10.35,6.321083744,17.37,0.76824414,118.9680002,60.90799999,1744988033,-114.95,-13.335,393,653952,-110.845,-15.44,-124.97,-17.23,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/20250418-v/onoff/onoff_rss_v-ptmp1-dl-1.csv,VP15
1744989121,313,1075,393,648672,,,,,,,393,653952,,,,,313,1075,,,,,,,,,,,,,,,1,0,1,type2,,,pcell-393-648672-94--123.69--16.42/scell1-393-653952-92--128.03--18.26/scell2-None-None-None-None-None/scell3-None-None-None-None-None,393-653952,92,ltepcell-313-1075-183--119.31--15.44/ltescell1-None-None-None-None-None/ltescell2-None-None-None-None-None/ltescell3-None-None-None-None-None,,,1,0,,,,,,,,,,,0,1,,,,0,,0,1744989121,1.74499E+12,40.41782,-86.87474,FALSE,LTE,0/1,1075:01:00,TRUE,5G NSA,1-Feb,1075:1|648672:1|653952:1,1744989151,True->False->True,5G NSA->LTE->5G NSA,2/1->0/1->2/1,1075:1|648672:1|653952:1->1075:1->1075:1|648672:1|653952:1,N1,1744989118,1744989151,1744989118,1744989151,1744989116,1744989151,33.39996815,33.49996805,35.39996624,0.026955843,0.126955748,0.126955748,[],TRUE,TRUE,"[(1075, 313)]",,N1E1,393,648672,0,1,1744989105,1744989105,1.39,2.7,4.09,4.97,5.83,3.890104167,0.98,2.81,4.265,8.51,17.43,7.778594771,-0.175,-0.042787286,15.83899999,30.63799977,1744989105,-116.05,-14.08,393,653952,-110.315,-17.13,-123.69,-16.42,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/20250418-v/onoff/onoff_rss_v-ptmp1-dl-4.csv,VP15
1744989173,313,1075,393,648672,,,,,,,393,653952,,,,,313,1075,,,,,,,,,,,,,,,1,0,1,type2,,,pcell-393-648672-130--123.7--15.13/scell1-393-653952-124--122.61--14.22/scell2-None-None-None-None-None/scell3-None-None-None-None-None,393-653952,124,ltepcell-313-1075-219--116.38--15.75/ltescell1-None-None-None-None-None/ltescell2-None-None-None-None-None/ltescell3-None-None-None-None-None,,,1,0,,,,,,,,,,,0,1,,,,0,,0,1744989173,1.74499E+12,40.41782,-86.87474,FALSE,LTE,0/1,1075:01:00,TRUE,5G NSA,1-Feb,1075:1|648672:1|653952:1,1744989204,True->False->True,5G NSA->LTE->5G NSA,2/1->0/1->2/1,1075:1|648672:1|653952:1->1075:1->1075:1|648672:1|653952:1,N1,1744989171,1744989204,1744989171,1744989204,1744989170,1744989204,32.79996872,32.79996872,33.79996777,0.067905426,0.067905426,0.067905426,[],TRUE,TRUE,"[(1075, 313)]",,N1E1,393,648672,0,1,1744989151,1744989151,1.69,3.25,6.83,8.48,9.48,6.043636364,3.85,5.37,8.99,24.89,55.66,20.99120521,-2.16,-0.31625183,21.7130003,30.64600015,1744989151,-124.58,-16.29,393,653952,-118.69,-15.69,-123.91,-15.46,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/20250418-v/onoff/onoff_rss_v-ptmp1-dl-4.csv,VP15
1744989302,313,1075,393,648672,,,,,,,393,653952,,,,,313,1075,,,,,,,,,,,,,,,1,0,1,type2,,,pcell-393-648672-55--128.42--20.09/scell1-393-653952-54--124.75--15.49/scell2-None-None-None-None-None/scell3-None-None-None-None-None,393-653952,54,ltepcell-313-1075-106--119.94--17.19/ltescell1-None-None-None-None-None/ltescell2-None-None-None-None-None/ltescell3-None-None-None-None-None,,,1,0,,,,,,,,,,,0,1,,,,0,,0,1744989302,1.74499E+12,40.41782,-86.87472,FALSE,LTE,0/1,1075:01:00,TRUE,5G NSA,1-Feb,1075:1|648672:1|653952:1,1744989366,True->False->True,5G NSA->LTE->5G NSA,2/1->0/1->2/1,1075:1|648672:1|653952:1->1075:1->1075:1|648672:1|653952:1,N1,1744989297,1744989367,1744989297,1744989367,1744989297,1744989367,69.39993382,69.99993324,69.99993324,0.327928782,0.327928782,0.327928782,[],TRUE,TRUE,"[(1075, 313)]",,N1E1,393,648672,0,1,1744989292,1744989292,3.567,4.15,5.715,6.51,7.38,5.479489796,1.75,3.89,5.74,7.73,11.11,6.54379845,-0.025,-0.004374453,9.771000147,64.51800013,1744989292,-116.45,-13.43,393,653952,-113.5,-15.94,-128.42,-20.09,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/20250418-v/onoff/onoff_rss_v-ptmp1-dl-5.csv,VP15
1744989396,313,1075,393,648672,,,,,,,393,653952,,,,,313,1075,,,,,,,,,,,,,,,1,0,1,type2,,,pcell-393-648672-177--120.84--14.31/scell1-393-653952-176--130.93--21.0/scell2-None-None-None-None-None/scell3-None-None-None-None-None,393-653952,176,ltepcell-313-1075-283--117.13--15.94/ltescell1-None-None-None-None-None/ltescell2-None-None-None-None-None/ltescell3-None-None-None-None-None,,,1,0,,,,,,,,,,,0,1,,,,0,,0,1744989396,1.74499E+12,40.41782,-86.87473,FALSE,LTE,0/1,1075:01:00,TRUE,5G NSA,1-Feb,1075:1|648672:1|653952:1,1744989427,True->False->True,5G NSA->LTE->5G NSA,2/1->0/1->2/1,1075:1|648672:1|653952:1->1075:1->1075:1|648672:1|653952:1,N1,1744989394,1744989427,1744989393,1744989427,1744989393,1744989427,33.09996843,34.09996748,34.19996738,0.417870998,0.717870712,0.817870617,[],TRUE,TRUE,"[(1075, 313)]",,N1E1,393,648672,0,1,1744989366,1744989366,2.83,5.475,7.395,26.26,44.41,16.61337398,3.395,5.62,8.555,38.185,59.67,22.41565359,-1.16,-0.156862745,29.77399993,30.63600016,1744989366,-112.985,-13.34,393,653952,-109.56,-15.44,-123.5,-16.47,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/20250418-v/onoff/onoff_rss_v-ptmp1-dl-5.csv,VP15
1744989481,313,1075,393,648672,,,,,,,393,653952,,,,,313,1075,,,,,,,,,,,,,,,1,0,1,type2,,,pcell-393-648672-243--123.65--16.35/scell1-393-653952-242--126.82--17.64/scell2-None-None-None-None-None/scell3-None-None-None-None-None,393-653952,242,ltepcell-313-1075-316--116.31--15.63/ltescell1-None-None-None-None-None/ltescell2-None-None-None-None-None/ltescell3-None-None-None-None-None,,,1,0,,,,,,,,,,,0,1,,,,0,,0,1744989481,1.74499E+12,40.41781,-86.87474,FALSE,LTE,0/1,1075:01:00,TRUE,5G NSA,1-Feb,1075:1|648672:1|653952:1,1744989513,True->False->True,5G NSA->LTE->5G NSA,2/1->0/1->2/1,1075:1|648672:1|653952:1->1075:1->1075:1|648672:1|653952:1,N1,1744989481,1744989513,1744989481,1744989513,1744989481,1744989513,32.2999692,32.2999692,32.2999692,0.075789213,0.075789213,0.075789213,[],TRUE,TRUE,"[(1075, 313)]",,N1E1,393,648672,0,1,1744989442,1744989427,3.608,6.13,34.3,54.63,77.02,35.37748491,3.88,5.58,6.05,8.27,23.14,9.407798742,28.25,0.82361516,54.62199974,31.81999993,1744989442,-123.43,-15.74,393,653952,-117.505,-15.25,-123.65,-16.93,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/20250418-v/onoff/onoff_rss_v-ptmp1-dl-5.csv,VP15
1744987494,30,1075,393,648672,,,,,,,393,653952,,,,,313,1075,,,,,,,,,,,,,,,1,0,1,type2,1744987310,183.46,pcell-393-648672-14--116.84--13.0/scell1-393-653952-13--124.55--16.68/scell2-None-None-None-None-None/scell3-None-None-None-None-None,393-653952,13,ltepcell-30-1075-29--118.50--19.69/ltescell1-None-None-None-None-None/ltescell2-None-None-None-None-None/ltescell3-None-None-None-None-None,,,1,0,,,,,,,,,,,0,1,,,,0,,0,1744987494,1.74499E+12,40.41748,-86.87476,FALSE,LTE,0/1,1075:01:00,TRUE,5G NSA,1-Feb,1075:1|648672:1|653952:1,1744987525,True->False->True,5G NSA->LTE->5G NSA,2/1->0/1->2/1,1075:1|648672:1|653952:1->1075:1->1075:1|648672:1|653952:1,N1,1744987493,1744987525,1744987484,1744987526,1744987484,1744987526,31.89996958,42.29995966,42.29995966,0.084764242,1.184763193,1.184763193,"[(1075, 313)]",TRUE,TRUE,"[(1075, 30), (1075, 313)]",1744987494,N1E3,313,1075,1,1,1744987491,1744987278,4.15,70.56,125.505,176.1875,228.89,125.3509501,1.4,3.53,6.46,23.21,56.56,19.78109325,119.045,0.948527947,216.1179998,31.08100009,1744987491,-125.56,-19.26,393,653952,-117.69,-17.63,-120.58,-14.59,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/20250418-v/onoff/onoff_rss_v-dr-dl-1.csv,VP15
1744987633,30,1075,393,648672,,,,,,,393,653952,,,,,313,1075,,,,,,,,,,,,,,,1,0,1,type2,1744987310,323.164,pcell-393-648672-23--115.88--13.19/scell1-393-653952-22--122.31--15.0/scell2-None-None-None-None-None/scell3-None-None-None-None-None,393-653952,22,ltepcell-30-1075-43--115.56--18.63/ltescell1-None-None-None-None-None/ltescell2-None-None-None-None-None/ltescell3-None-None-None-None-None,,,1,0,,,,,,,,,,,0,1,,,,0,,0,1744987633,1.74499E+12,40.41776,-86.87478,FALSE,LTE,0/1,1075:01:00,TRUE,5G NSA,1-Feb,1075:1|648672:1|653952:1,,,,,,,1744987633,,1744987633,,1744987633,,,,,,,,"[(1075, 313)]",TRUE,TRUE,"[(1075, 30), (1075, 313)]",1744987633,,,,1,1,1744987630,1744987525,2.39,4.42,21.43,76.98,128.458,47.47497547,0,0,0,0,0,0,21.43,1,108.6229999,,1744987630,-119.675,-13.435,393,653952,-113.56,-17.19,-114.71,-12.65,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/20250418-v/onoff/onoff_rss_v-dr-dl-1.csv,VP15
1744992351,62,1075,14,648672,,,,,,,14,653952,,,,,62,1075,,,,,,,,,,,,,,,1,0,1,type2,1744992342,8.127000093,pcell-14-648672-8--124.04--18.66/scell1-14-653952-7--124.55--17.39/scell2-None-None-None-None-None/scell3-None-None-None-None-None,14-653952,7,ltepcell-62-1075-13--115.88--14.81/ltescell1-None-None-None-None-None/ltescell2-None-None-None-None-None/ltescell3-None-None-None-None-None,,,1,0,,,,,,,,,,,0,1,,,,0,,0,1744992351,1.74499E+12,40.41765,-86.87028,FALSE,LTE,0/1,1075:01:00,TRUE,5G NSA,1-Feb,1075:1|648672:1|653952:1,1744992381,True->False->True,5G NSA->LTE->5G NSA,2/1->0/1->2/1,1075:1|648672:1|653952:1->1075:1->1075:1|648672:1|653952:1,N1,1744992350,1744992381,1744992350,1744992381,1744992350,1744992381,31.29997015,31.49996996,31.59996986,0.004962444,0.104962349,0.104962349,[],TRUE,TRUE,"[(1075, 62)]",,N1E1,14,648672,0,1,1744992349,1744992342,7.22,8.82,11.055,12.58,14.365,10.67372093,0.01,7.025,12.08,77.73,113.58,38.43294118,-1.025,-0.092718227,8.80700016,30.64899993,1744992349,-116.715,-15.81,14,653952,-109.28,-14.845,-124.04,-19.06,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/20250418-v/onoff/onoff_rss_v-ptmp4-dl-1.csv,VP17
1744992416,62,1075,264,648672,,,,,,,264,653952,,,,,62,1075,,,,,,,,,,,,,,,1,0,1,type2,1744992386,30.15700006,pcell-264-648672-3--122.66--15.84/scell1-264-653952-1--126.06--17.28/scell2-None-None-None-None-None/scell3-None-None-None-None-None,264-653952,1,ltepcell-62-1075-5--117.31--16.00/ltescell1-None-None-None-None-None/ltescell2-None-None-None-None-None/ltescell3-None-None-None-None-None,,,1,0,,,,,,,,,,,0,1,,,randomAccessProblem,0,,0,1744992416,1.74499E+12,40.41765,-86.8703,FALSE,LTE,0/1,1075:01:00,TRUE,5G NSA,1-Feb,1075:1|648672:1|653952:1,1744992447,True->False->True,5G NSA->LTE->5G NSA,2/1->0/1->2/1,1075:1|648672:1|653952:1->1075:1->1075:1|648672:1|653952:1,N1,1744992415,1744992447,1744992415,1744992447,1744992415,1744992447,31.29997015,31.29997015,31.39997005,0.003900051,0.003900051,0.103899956,[],TRUE,TRUE,"[(1075, 62)]",1744992416,N1E2,264,648672,0,1,1744992416,1744992381,2.37,3.84,7.9,11.59,20.92,10.72449541,3.82,8.1,11.02,18.54,37.18,16.61130719,-3.12,-0.394936709,34.77100015,30.62999988,1744992416,-127.04,-18.04,264,653952,-119.25,-15.81,-126.78,-19.95,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/20250418-v/onoff/onoff_rss_v-ptmp4-dl-1.csv,VP17
1744992566,62,1075,14,648672,,,,,,,14,653952,,,,,62,1075,,,,,,,,,,,,,,,1,0,1,type2,1744992564,1.789000034,pcell-14-648672-5--123.67--20.11/scell1-14-653952-4--121.72--16.28/scell2-None-None-None-None-None/scell3-None-None-None-None-None,14-653952,4,ltepcell-62-1075-8--116.38--15.56/ltescell1-None-None-None-None-None/ltescell2-None-None-None-None-None/ltescell3-None-None-None-None-None,,,1,0,,,,,,,,,,,0,1,,,,0,,0,1744992566,1.74499E+12,40.41767,-86.8703,FALSE,LTE,0/1,1075:01:00,TRUE,5G NSA,1-Feb,1075:1|648672:1|653952:1,1744992597,True->False->True,5G NSA->LTE->5G NSA,2/1->0/1->2/1,1075:1|648672:1|653952:1->1075:1->1075:1|648672:1|653952:1,N1,1744992565,1744992597,1744992565,1744992597,1744992565,1744992597,31.99996948,31.99996948,31.99996948,0.066964626,0.066964626,0.066964626,[],TRUE,TRUE,"[(1075, 62)]",1744992565,N1E1,14,648672,0,1,1744992565,1744992564,8.058,9.0575,9.41,9.74,10.37,9.234,4.59,7.8925,9.66,18.48,55.322,20.91632258,-0.25,-0.026567481,2.043000221,30.95499969,1744992565,-117.93,-16.27,14,653952,-109.595,-14.63,-123.67,-20.11,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/20250418-v/onoff/onoff_rss_v-ptmp4-dl-2.csv,VP17
1744992658,62,1075,188,648672,,,,,,,188,653952,,,,,62,1075,,,,,,,,,,,,,,,1,0,1,type2,1744992597,60.30200005,pcell-188-648672-136--120.95--16.73/scell1-188-653952-134--124.52--16.04/scell2-None-None-None-None-None/scell3-None-None-None-None-None,188-653952,134,ltepcell-62-1075-241--118.63--16.94/ltescell1-None-None-None-None-None/ltescell2-None-None-None-None-None/ltescell3-None-None-None-None-None,,,1,0,,,,,,,,,,,0,1,,,,0,,0,1744992658,1.74499E+12,40.41767,-86.87031,FALSE,LTE,0/1,1075:01:00,TRUE,5G NSA,1-Feb,1075:1|648672:1|653952:1,1744992688,True->False->True,5G NSA->LTE->5G NSA,2/1->0/1->2/1,1075:1|648672:1|653952:1->1075:1->1075:1|648672:1|653952:1,N1,1744992655,1744992689,1744992655,1744992691,1744992655,1744992691,33.49996805,35.69996595,35.89996576,0.40087676,2.600874662,2.800874472,[],TRUE,TRUE,"[(1075, 62)]",,N1E1,188,648672,0,1,1744992633,1744992597,3.068,4.6,10.03,14.4,55.77,18.03198095,4.85,5.91,7.19,8.48,10.4,7.632189542,2.84,0.283150548,61.02999997,30.63600016,1744992633,-125.2,-16.83,188,653952,-117.5,-16.22,-122.84,-18.3,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/20250418-v/onoff/onoff_rss_v-ptmp4-dl-2.csv,VP17
1744992817,62,1075,264,648672,,,,,,,264,653952,,,,,62,1075,,,,,,,,,,,,,,,1,0,1,type3,,,pcell-264-648672-2--124.45--17.34/scell1-None-None-None-None-None/scell2-None-None-None-None-None/scell3-None-None-None-None-None,264-653952,0,ltepcell-62-1075-4--115.88--15.94/ltescell1-None-None-None-None-None/ltescell2-None-None-None-None-None/ltescell3-None-None-None-None-None,,,1,0,,,,,,,,,,,0,1,,,randomAccessProblem,0,,0,1744992817,1.74499E+12,40.41766,-86.8703011,FALSE,LTE,0/1,1075:01:00,TRUE,5G NSA,1-Feb,1075:1|648672:1|653952:1,1744992847,True->False->True,5G NSA->LTE->5G NSA,2/1->0/1->2/1,1075:1|648672:1|653952:1->1075:1->1075:1|648672:1|653952:1,N1,1744992797,1744992847,1744992797,1744992848,1744992797,1744992848,50.59995174,50.99995136,51.09995127,0.057927132,0.45792675,0.45792675,[],TRUE,TRUE,"[(653952, 264), (1075, 62)]",1744992816,N1E2,264,648672,0,1,1744992816,1744992771,4,5.59,7.13,8.35,9.93,7.078380682,2.526,5.78,8.51,11.97,30.558,13.4880456,-1.38,-0.193548387,45.5630002,30.65400004,1744992816,-126.535,-17.36,264,653952,-114.56,-16.81,-138.6,-28.81,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/20250418-v/onoff/onoff_rss_v-ptmp4-dl-3.csv,VP17
1744992174,62,1075,188,648672,,,,,,,188,653952,,,,,62,1075,,,,,,,,,,,,,,,1,0,1,type2,,,pcell-188-648672-62--117.16--14.71/scell1-188-653952-61--121.68--14.81/scell2-None-None-None-None-None/scell3-None-None-None-None-None,188-653952,61,ltepcell-62-1075-148--118.88--14.13/ltescell1-None-None-None-None-None/ltescell2-None-None-None-None-None/ltescell3-None-None-None-None-None,,,1,0,,,,,,,,,,,0,1,,,,0,,0,1744992174,1.74499E+12,40.41765,-86.8703,FALSE,LTE,0/1,1075:01:00,TRUE,5G NSA,1-Feb,1075:1|648672:1|653952:1,1744992235,True->False->True,5G NSA->LTE->5G NSA,2/1->0/1->2/1,1075:1|648672:1|653952:1->1075:1->1075:1|648672:1|653952:1,N1,1744992160,1744992235,1744992151,1744992236,1744992151,1744992236,75.09992838,84.89991903,84.89991903,0.686724186,1.386723518,1.386723518,[],TRUE,TRUE,"[(1075, 62)]",,N1E1,188,648672,0,1,1744992160,1744991946,3.003,5.4,21.78,62.42,101.19,38.84148561,0,0.75,3.85,8.97,11.214,5.263727422,17.93,0.823232323,227.652,60.89700007,1744992160,-121.74,-15.24,188,653952,-117.94,-17.63,-120.63,-16.06,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/20250418-v/onoff/onoff_rss_v-dr-dl-3.csv,VP17
1744992252,62,1075,188,648672,,,,,,,188,653952,,,,,62,1075,,,,,,,,,,,,,,,1,0,1,type2,,,pcell-188-648672-61--117.93--14.84/scell1-188-653952-60--121.73--15.22/scell2-None-None-None-None-None/scell3-None-None-None-None-None,188-653952,60,ltepcell-62-1075-108--114.75--15.75/ltescell1-None-None-None-None-None/ltescell2-None-None-None-None-None/ltescell3-None-None-None-None-None,,,1,0,,,,,,,,,,,0,1,,,,0,,0,1744992252,1.74499E+12,40.41765,-86.8703,FALSE,LTE,0/1,1075:01:00,TRUE,5G NSA,1-Feb,1075:1|648672:1|653952:1,1744992286,True->False->True,5G NSA->LTE->5G NSA,2/1->0/1->2/1,1075:1|648672:1|653952:1->1075:1->1075:1|648672:1|653952:1,N1,1744992243,1744992286,1744992242,1744992286,1744992238,1744992286,43.59995842,43.79995823,48.29995394,0.042675495,0.042675495,0.042675495,[],TRUE,TRUE,"[(1075, 62)]",,N1E1,188,648672,0,1,1744992242,1744992235,1.37,1.6,2.52,4.5125,5.933,3.196230769,1.082,3.18,4.5,9.18,10.976,5.789528024,-1.98,-0.785714286,17.53999996,33.90400028,1744992242,-121.73,-15.22,188,653952,-117.44,-14.25,-119.34,-16.25,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/20250418-v/onoff/onoff_rss_v-dr-dl-3.csv,VP17
1744992299,62,1075,62,648672,,,,,,,62,653952,,,,,62,1075,,,,,,,,,,,,,,,1,0,1,type3,,,pcell-62-648672-2--117.86--16.38/scell1-None-None-None-None-None/scell2-None-None-None-None-None/scell3-None-None-None-None-None,62-653952,0,ltepcell-62-1075-8--115.81--17.38/ltescell1-None-None-None-None-None/ltescell2-None-None-None-None-None/ltescell3-None-None-None-None-None,,,1,0,,,,,,,,,,,0,1,,,randomAccessProblem,0,,0,1744992299,1.74499E+12,40.41766,-86.8703,FALSE,LTE,0/1,1075:01:00,TRUE,5G NSA,1-Feb,1075:1|648672:1|653952:1,,,,,,,1744992294,,1744992290,,1744992289,,,,,,,,[],FALSE,TRUE,"[(653952, 62), (1075, 62)]",1744992299,,,,0,1,1744992299,1744992286,5.32,6.02,6.02,6.02,7.03,6.018473282,0,0,0,0,0,0,6.02,1,13.1329999,,1744992299,-125.15,-17.45,62,653952,-117.5,-16.94,-118.19,-14.75,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/20250418-v/onoff/onoff_rss_v-dr-dl-3.csv,VP17
1744993009,62,1075,188,648672,,,,,,,188,653952,,,,,62,1075,,,,,,,,,,,,,,,1,0,1,type3,,,pcell-188-648672-2--119.8--16.23/scell1-None-None-None-None-None/scell2-None-None-None-None-None/scell3-None-None-None-None-None,188-653952,0,ltepcell-62-1075-7--119.63--15.94/ltescell1-None-None-None-None-None/ltescell2-None-None-None-None-None/ltescell3-None-None-None-None-None,,,1,0,,,,,,,,,,,0,1,,,randomAccessProblem,0,,0,1744993009,1.74499E+12,40.41766,-86.87031,FALSE,LTE,0/1,1075:01:00,TRUE,5G NSA,1-Feb,1075:1|648672:1|653952:1,1744993039,True->False->True,5G NSA->LTE->5G NSA,2/1->0/1->2/1,1075:1|648672:1|653952:1->1075:1->1075:1|648672:1|653952:1,N1,1744993008,1744993039,1744993008,1744993040,1744993003,1744993040,31.79996967,31.99996948,36.49996519,0.026958942,0.126958847,0.126958847,[],FALSE,TRUE,"[(653952, 188), (1075, 62)]",1744993008,N1E2,188,648672,0,1,1744993008,1744992996,5.94,6.92,8.3,9.55,10.918,8.42368,6.17,8.875,13.3,42.74,85.36,30.92545752,-5,-0.602409639,12.48500013,30.65099978,1744993008,-121.49,-14.93,188,653952,-115.72,-16.44,-130.9,-25.3,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/20250418-v/onoff/onoff_rss_v-ptmp4-dl-4.csv,VP17
