timestamp,src_pcell_cid,src_pcell_freq,src_nrcell_cid,src_nrcell_freq,src_scell1_cid,src_scell1_freq,src_scell2_cid,src_scell2_freq,src_scell3_cid,src_scell3_freq,src_nr_scell1_cid,src_nr_scell1_freq,src_nr_scell2_cid,src_nr_scell2_freq,src_nr_scell3_cid,src_nr_scell3_freq,dst_pcell_cid,dst_pcell_freq,dst_nrcell_cid,dst_nrcell_freq,dst_scell1_cid,dst_scell1_freq,dst_scell2_cid,dst_scell2_freq,dst_scell3_cid,dst_scell3_freq,dst_nr_scell1_cid,dst_nr_scell1_freq,dst_nr_scell2_cid,dst_nr_scell2_freq,dst_nr_scell3_cid,dst_nr_scell3_freq,nr_release_flag,rrc_release_flag,nr_off_event_flag,nr_onoff_event_type,last_nr_scell_modification_ts,seconds_since_last_scell_modification,serving_cell_meas_result,serving_cell_min_meas_result,serving_cell_min_meas_result_num,lte_serving_cell_meas_result,lte_serving_cell_min_meas_result,lte_serving_cell_min_meas_result_num,nr_pcell_handover_flag,nr_scell_modification_flag,removed_scell_cid,removed_scell_freq,added_scell_cid,added_scell_freq,removed_scell_rsrp,removed_scell_rsrq,removed_scell_snr,added_scell_rsrp,added_scell_rsrq,added_scell_snr,scell_modification_flag,scell_modification_success_flag,scell_modification_failure_ts,lte_mcg_failure_flag,nr_scg_failure_flag,timestamp_gap_flag,timestamp_gap_offset,timestamp_fixed_flag,timestamp_after_fix,timestamp_ms,lat,lon,dst_is_5g,dst_rat,dst_cell_num_5g_4g,dst_channel_count,src_is_5g,src_rat,src_cell_num_5g_4g,src_channel_count,5g_recovery_timestamp,is_5g_sequence,rat_sequence,cell_num_sequence,channel_count_sequence,onoff_type,ts_dl_thput_0mbps_last,ts_dl_thput_0mbps_next,ts_dl_thput_0.1mbps_last,ts_dl_thput_0.1mbps_next,ts_dl_thput_1mbps_last,ts_dl_thput_1mbps_next,data_disruption_time_0mbps,data_disruption_time_0.1mbps,data_disruption_time_1mbps,extra_data_disruption_time_0mbps,extra_data_disruption_time_0.1mbps,extra_data_disruption_time_1mbps,added_scell_cid_computed,poor_serving_cell_flag,silent_serving_cell_flag,silent_serving_cell,last_handover_before_failure,cause,problematic_cell_cid,problematic_cell_freq,lte_pcell_handover_flag,pcell_nr_usage_flag,nr_start_timestamp,last_nr_start_ts,thput_10_nr_on,thput_25_nr_on,thput_50_nr_on,thput_75_nr_on,thput_90_nr_on,thput_avg_nr_on,thput_10_nr_off,thput_25_nr_off,thput_50_nr_off,thput_75_nr_off,thput_90_nr_off,thput_avg_nr_off,thput_loss,thput_loss_ratio,nr_on_duration,nr_off_duration,last_timestamp,min_rsrp_50,min_rsrq_50,min_rsrq_cid,min_rsrq_freq,rsrp_50_pcell,rsrq_50_pcell,rsrp_50_nrcell,rsrq_50_nrcell,file_path,location
1744071324.5229998,,,863.0,174770.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,type2,,,pcell-863-174770-13--98.4--14.16/scell1-None-None-None-None-None/scell2-None-None-None-None-None/scell3-None-None-None-None-None,,,ltepcell-None-None-None-None-None/ltescell1-None-None-None-None-None/ltescell2-None-None-None-None-None/ltescell3-None-None-None-None-None,,,1,0,,,,,,,,,,,0,1,,,,0,,0,1744071324.5229998,1744071324500.0,40.4508422,-86.9016556,False,IDLE,0/0,,True,5G SA,1/0,174770:1,1744071326.26,True->False->False->False->True,5G SA->IDLE->LTE->IDLE->5G NSA,1/0->0/0->0/1->0/0->2/1,174770:1->->5815:1->->5145:1|632736:1|658080:1,S1,1744071324.0999527,1744071326.2999506,1744071321.599955,1744071326.2999506,1744071321.599955,1744071326.2999506,2.199997901916504,4.699995517730713,4.699995517730713,0.0399506092071533,0.0399506092071533,0.0399506092071533,[],False,False,[],,S1E2,863.0,174770.0,0.0,0.0,1744071322.5129998,1744071322.5129998,3.45,18.05,18.945,20.72,21.263,17.097999999999995,0.0,0.0,0.0,0.0,0.0,0.0,18.945,1.0,2.009999990463257,1.7370002269744873,1744071322.5129998,-106.94,-18.55,863.0,174770.0,0.0,0.0,-106.94,-18.55,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/20250407-a/onoff/onoff_rss_a-r3-dl-1.csv,
1744071327.2570002,303.0,5145.0,863.0,632736.0,,,,,,,863.0,658080.0,,,,,,,,,,,,,,,,,,,,,1,0,1,type2,,,pcell-863-632736-6--107.05--12.86/scell1-863-658080-5--105.55--13.14/scell2-None-None-None-None-None/scell3-None-None-None-None-None,863-658080,5.0,ltepcell-303-5145-18--102.88--16.81/ltescell1-None-None-None-None-None/ltescell2-None-None-None-None-None/ltescell3-None-None-None-None-None,,,1,0,,,,,,,,,,,0,1,,,,0,,0,1744071327.2570002,1744071327300.0,40.4511522,-86.90190109999998,False,IDLE,0/0,,True,5G NSA,2/1,5145:1|632736:1|658080:1,1744071332.805,True->False->True,5G NSA->IDLE->5G NSA,2/1->0/0->1/1,5145:1|632736:1|658080:1->->5145:1|632736:1,N2,1744071327.1999495,1744071332.8999443,1744071327.1999495,1744071332.8999443,1744071327.1999495,1744071332.8999443,5.6999945640563965,5.6999945640563965,5.6999945640563965,0.0949442386627197,0.0949442386627197,0.0949442386627197,[],False,True,"[(5145, 303)]",1744071326.26,N2E1,303.0,5145.0,0.0,0.0,1744071326.26,1744071326.26,1.6,1.83,2.62,3.1725,3.19,2.4790000000000005,0.0,0.0,0.0,0.0,0.0,0.0,2.62,1.0,0.997000217437744,5.547999858856201,1744071326.26,-109.685,-13.65,863.0,658080.0,-103.25,-16.88,-107.13,-12.8,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/20250407-a/onoff/onoff_rss_a-r3-dl-1.csv,
1744071333.793,303.0,5145.0,863.0,632736.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,type2,,,pcell-863-632736-6--99.84--11.25/scell1-None-None-None-None-None/scell2-None-None-None-None-None/scell3-None-None-None-None-None,,,ltepcell-303-5145-9--92.88--14.50/ltescell1-None-None-None-None-None/ltescell2-None-None-None-None-None/ltescell3-None-None-None-None-None,,,1,0,,,,,,,,,,,0,1,,,,0,,0,1744071333.793,1744071333800.0,40.4517544,-86.90259559999998,False,IDLE,0/0,,True,5G NSA,1/1,5145:1|632736:1,1744071337.79,True->False->True,5G NSA->IDLE->5G SA,1/1->0/0->1/0,5145:1|632736:1->->632736:1,N2,1744071333.6999435,1744071337.7999396,1744071333.6999435,1744071337.7999396,1744071333.6999435,1744071337.7999396,4.099996089935303,4.099996089935303,4.099996089935303,0.0099396705627441,0.0099396705627441,0.0099396705627441,[],False,True,"[(5145, 303)]",1744071332.805,N2E1,303.0,5145.0,0.0,0.0,1744071332.805,1744071332.805,155.886,159.26,196.23,220.06,231.9,191.14666666666665,0.0,0.0,0.0,0.0,0.0,0.0,196.23,1.0,0.9879999160766602,3.996999979019165,1744071332.805,-103.925,-11.745,863.0,632736.0,-103.38,-16.88,-103.925,-11.745,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/20250407-a/onoff/onoff_rss_a-r3-dl-1.csv,
1744071338.779,,,863.0,632736.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,type2,,,pcell-863-632736-7--91.43--10.81/scell1-None-None-None-None-None/scell2-None-None-None-None-None/scell3-None-None-None-None-None,,,ltepcell-None-None-None-None-None/ltescell1-None-None-None-None-None/ltescell2-None-None-None-None-None/ltescell3-None-None-None-None-None,,,1,0,,,,,,,,,,,0,1,,,,0,,0,1744071338.779,1744071338800.0,40.4520089,-86.90302890000002,False,IDLE,0/0,,True,5G SA,1/0,632736:1,1744071346.204,True->False->True,5G SA->IDLE->5G NSA,1/0->0/0->1/1,632736:1->->5145:1|632736:1,S1,1744071338.6999388,1744071346.2999315,1744071338.6999388,1744071346.2999315,1744071338.6999388,1744071346.2999315,7.599992752075195,7.599992752075195,7.599992752075195,0.0959315299987793,0.0959315299987793,0.0959315299987793,[],False,False,[],1744071337.79,S1E3,863.0,632736.0,0.0,0.0,1744071337.79,1744071337.79,46.65,71.71,92.37,155.48749999999998,396.69,149.75100000000003,0.0,0.0,0.0,0.0,0.0,0.0,92.37,1.0,0.9890000820159912,7.424999952316284,1744071337.79,-97.54,-10.93,863.0,632736.0,0.0,0.0,-97.54,-10.93,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/20250407-a/onoff/onoff_rss_a-r3-dl-1.csv,
1744071346.959,303.0,5145.0,863.0,632736.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,type2,,,pcell-863-632736-5--102.97--12.33/scell1-None-None-None-None-None/scell2-None-None-None-None-None/scell3-None-None-None-None-None,,,ltepcell-303-5145-9--96.38--20.38/ltescell1-None-None-None-None-None/ltescell2-None-None-None-None-None/ltescell3-None-None-None-None-None,,,1,0,,,,,,,,,,,0,1,,,,0,,0,1744071346.959,1744071347000.0,40.45269,-86.90307,False,IDLE,0/0,,True,5G NSA,1/1,5145:1|632736:1,1744071350.9429998,True->False->False->False->False->False->False->False->True,5G NSA->IDLE->LTE->IDLE->LTE->IDLE->LTE->IDLE->5G NSA,1/1->0/0->0/1->0/0->0/1->0/0->0/4->0/0->2/1,5145:1|632736:1->->5815:1->->5815:1->->850:1|5145:1|65535:2->->850:1|174770:1|658080:1,N2,1744071346.5999312,1744071350.999927,1744071346.5999312,1744071360.9999175,1744071346.5999312,1744071360.9999175,4.399995803833008,14.399986267089844,14.399986267089844,0.05692720413208,10.056917667388916,10.056917667388916,[],False,True,"[(5145, 303)]",1744071346.204,N2E1,303.0,5145.0,0.0,0.0,1744071346.204,1744071346.204,368.242,376.35,459.88,566.06,566.06,466.6914285714285,0.18,0.18,0.18,0.18,0.18,0.18,459.7,0.9996085935461424,0.755000114440918,3.983999729156494,1744071346.204,-91.46,-10.72,863.0,632736.0,-96.38,-20.44,-91.46,-10.72,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/20250407-a/onoff/onoff_rss_a-r3-dl-1.csv,
1744071351.2389998,203.0,850.0,863.0,174770.0,,,,,,,863.0,658080.0,,,,,,,,,,,,,,,,,,,,,1,0,1,type2,,,pcell-863-174770-2--92.7--11.77/scell1-863-658080-1--104.96--13.81/scell2-None-None-None-None-None/scell3-None-None-None-None-None,863-658080,1.0,ltepcell-203-850-3--111.56--17.94/ltescell1-None-None-None-None-None/ltescell2-None-None-None-None-None/ltescell3-None-None-None-None-None,,,1,0,,,,,,,,,,,0,1,,,,0,,0,1744071351.2389998,1744071351200.0,40.4531644,-86.90307,False,IDLE,0/0,,True,5G NSA,2/1,850:1|174770:1|658080:1,1744071353.404,True->False->True,5G NSA->IDLE->5G NSA,2/1->0/0->1/1,850:1|174770:1|658080:1->->850:1|174770:1,N2,1744071351.1999269,1744071353.499925,1744071346.5999312,1744071360.9999175,1744071346.5999312,1744071360.9999175,2.2999978065490723,14.399986267089844,14.399986267089844,0.0959246158599853,7.595917463302612,7.595917463302612,[],False,True,"[(850, 203)]",1744071350.9429998,N2E1,203.0,850.0,0.0,0.0,1744071350.9429998,1744071350.9429998,2.43,2.55,2.75,2.75,2.75,2.6166666666666667,0.72,0.72,0.72,0.72,0.72,0.7200000000000001,2.03,0.7381818181818183,0.2960000038146972,2.1650002002716064,1744071350.9429998,-101.185,-12.8,863.0,658080.0,-111.56,-18.0,-95.88,-12.8,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/20250407-a/onoff/onoff_rss_a-r3-dl-1.csv,
1744071354.397,203.0,850.0,863.0,174770.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,type2,,,pcell-863-174770-6--95.63--12.25/scell1-None-None-None-None-None/scell2-None-None-None-None-None/scell3-None-None-None-None-None,,,ltepcell-203-850-13--117.75--20.56/ltescell1-None-None-None-None-None/ltescell2-None-None-None-None-None/ltescell3-None-None-None-None-None,,,1,0,,,,,,,,,,,0,1,,,,0,,0,1744071354.397,1744071354400.0,40.45354329999999,-86.90307,False,IDLE,0/0,,True,5G NSA,1/1,850:1|174770:1,1744071354.8379998,True->False->True,5G NSA->IDLE->5G NSA,1/1->0/0->2/1,850:1|174770:1->->850:1|174770:1|658080:1,N2,1744071354.299924,1744071354.899923,1744071346.5999312,1744071360.9999175,1744071346.5999312,1744071360.9999175,0.5999994277954102,14.399986267089844,14.399986267089844,0.0619235038757324,6.161917686462402,6.161917686462402,[],False,True,"[(850, 203)]",1744071353.404,N2E1,203.0,850.0,0.0,0.0,1744071353.404,1744071353.404,15.36,15.36,19.49,25.52,25.52,20.24111111111112,0.0,0.0,0.0,0.0,0.0,0.0,19.49,1.0,0.993000030517578,0.4409997463226318,1744071353.404,-97.14,-12.87,863.0,174770.0,-117.75,-20.56,-97.14,-12.87,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/20250407-a/onoff/onoff_rss_a-r3-dl-1.csv,
1744071355.83,60.0,850.0,863.0,174770.0,,,,,,,863.0,658080.0,,,,,,,,,,,,,,,,,,,,,1,0,1,type2,,,pcell-863-174770-6--94.96--12.69/scell1-863-658080-5--111.09--15.02/scell2-None-None-None-None-None/scell3-None-None-None-None-None,863-658080,5.0,ltepcell-60-850-11--111.25--15.06/ltescell1-None-None-None-None-None/ltescell2-None-None-None-None-None/ltescell3-None-None-None-None-None,,,1,0,,,,,,,,,,,0,1,,,,0,,0,1744071355.83,1744071355800.0,40.4537167,-86.90307,False,IDLE,0/0,,True,5G NSA,2/1,850:1|174770:1|658080:1,1744071359.615,True->False->True,5G NSA->IDLE->5G NSA,2/1->0/0->1/1,850:1|174770:1|658080:1->->850:1|174770:1,N2,1744071355.7999225,1744071359.6999187,1744071346.5999312,1744071360.9999175,1744071346.5999312,1744071360.9999175,3.899996280670166,14.399986267089844,14.399986267089844,0.084918737411499,1.3849174976348877,1.3849174976348877,[],False,True,"[(850, 60)]",1744071354.8379998,N2E1,60.0,850.0,0.0,0.0,1744071354.8379998,1744071354.8379998,7.43,7.975,11.93,12.42,14.99,11.058000000000002,0.0,0.0,0.0,0.0,0.0,0.0,11.93,1.0,0.9920001029968262,3.785000085830689,1744071354.8379998,-109.27,-14.15,863.0,658080.0,-115.13,-17.31,-96.27,-12.87,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/20250407-a/onoff/onoff_rss_a-r3-dl-1.csv,
1744071359.976,60.0,850.0,863.0,174770.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,type2,,,pcell-863-174770-2--98.81--12.27/scell1-None-None-None-None-None/scell2-None-None-None-None-None/scell3-None-None-None-None-None,,,ltepcell-60-850-5--112.63--14.56/ltescell1-None-None-None-None-None/ltescell2-None-None-None-None-None/ltescell3-None-None-None-None-None,,,1,0,,,,,,,,,,,0,1,,,,0,,0,1744071359.976,1744071360000.0,40.45419,-86.90307,False,IDLE,0/0,,True,5G NSA,1/1,850:1|174770:1,1744071556.8639998,True->False->True,5G NSA->IDLE->5G NSA,1/1->0/0->1/1,850:1|174770:1->->850:1|174770:1,N2,1744071359.8999186,1744071556.8997307,1744071346.5999312,1744071556.8997307,1744071346.5999312,1744071556.8997307,196.99981212615967,210.2997994422913,210.2997994422913,0.0357308387756347,0.0357308387756347,0.0357308387756347,[],False,True,"[(850, 60)]",1744071359.615,N2E1,60.0,850.0,0.0,0.0,1744071359.615,1744071359.615,15.88,15.88,15.88,19.66,21.928,18.4,0.28,0.44,0.6,0.71,0.71,0.5557142857142858,15.28,0.9622166246851386,0.3610000610351562,196.8879997730255,1744071359.615,-98.13,-12.8,863.0,174770.0,-115.13,-17.31,-98.13,-12.8,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/20250407-a/onoff/onoff_rss_a-r3-dl-1.csv,
1744071557.035,60.0,850.0,863.0,174770.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,type2,,,pcell-863-174770-1--85.31--10.52/scell1-None-None-None-None-None/scell2-None-None-None-None-None/scell3-None-None-None-None-None,,,ltepcell-60-850-2--97.06--12.38/ltescell1-None-None-None-None-None/ltescell2-None-None-None-None-None/ltescell3-None-None-None-None-None,,,1,0,,,,,,,,,,,0,1,,,,0,,0,1744071557.035,1744071557000.0,40.46054,-86.91294,False,IDLE,0/0,,True,5G NSA,1/1,850:1|174770:1,,,,,,,1744071556.9997306,,1744071556.9997306,,1744071556.9997306,,,,,,,,[],False,True,"[(850, 60)]",1744071556.8639998,,,,0.0,0.0,1744071556.8639998,1744071556.8639998,332.443,340.11249999999995,352.895,365.6775,373.347,352.895,0.0,0.0,0.0,0.0,0.0,0.0,352.895,1.0,0.1710002422332763,,1744071556.8639998,-84.82,-10.48,863.0,174770.0,-99.97,-11.69,-84.82,-10.48,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/20250407-a/onoff/onoff_rss_a-r3-dl-1.csv,
1744072081.944,60.0,850.0,863.0,632736.0,,,,,,,863.0,658080.0,,,,,60.0,850.0,,,,,,,,,,,,,,,1,0,1,type2,,,pcell-863-632736-161--92.02--10.52/scell1-863-658080-160--88.44--10.47/scell2-None-None-None-None-None/scell3-None-None-None-None-None,863-658080,160.0,ltepcell-60-850-545--97.69--11.00/ltescell1-None-None-None-None-None/ltescell2-None-None-None-None-None/ltescell3-None-None-None-None-None,,,1,0,,,,,,,,,,,0,1,,,,0,,0,1744072081.944,1744072081900.0,40.45959000000001,-86.90957,False,LTE,0/1,850:1,True,5G NSA,2/1,850:1|632736:1|658080:1,1744072083.137,True->False->False->True,5G NSA->LTE->LTE->5G NSA,2/1->0/1->0/4->2/1,850:1|632736:1|658080:1->850:1->850:1|9820:1|65535:2->850:1|658080:1|632736:1,N1,1744072081.1999755,1744072083.1999738,1744072081.1999755,1744072083.1999738,1744072081.1999755,1744072083.1999738,1.9999980926513672,1.9999980926513672,1.9999980926513672,0.0629737377166748,0.0629737377166748,0.0629737377166748,[],False,True,"[(850, 60)]",,N1E1,863.0,632736.0,0.0,1.0,1744072055.742,1744072055.742,71.45,169.22500000000002,269.83000000000004,371.5225,445.23,267.00364,92.391,188.25,213.255,295.13,295.13,214.7575,56.575000000000045,0.2096690508838899,26.20199990272522,1.193000078201294,1744072055.742,-94.29,-10.48,863.0,658080.0,-100.13,-11.0,-105.31,-10.89,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/20250407-a/onoff/onoff_rss_a-r3-dl-2.csv,
1744072932.837,60.0,850.0,863.0,658080.0,,,,,,,863.0,632736.0,,,,,203.0,850.0,,,338.0,5145.0,83.0,65535.0,317.0,65535.0,,,,,,,1,0,1,type2,,,pcell-863-658080-46--104.47--11.95/scell1-863-632736-45--106.62--12.06/scell2-None-None-None-None-None/scell3-None-None-None-None-None,863-632736,45.0,ltepcell-60-850-88--109.25--15.94/ltescell1-None-None-None-None-None/ltescell2-None-None-None-None-None/ltescell3-None-None-None-None-None,,,1,0,,,,,,,,,,,0,1,,,,0,,0,1744072932.837,1744072932800.0,40.4531989,-86.9050656,False,LTE,0/4,850:1|5145:1|65535:2,True,5G NSA,2/1,850:1|658080:1|632736:1,1744072933.73,True->False->True,5G NSA->LTE->5G NSA,2/1->0/4->2/1,850:1|658080:1|632736:1->850:1|5145:1|65535:2->850:1|174770:1|658080:1,N1,1744072932.499164,1744072933.7991626,1744072932.499164,1744072933.7991626,1744072932.499164,1744072933.7991626,1.299998760223389,1.299998760223389,1.299998760223389,0.0691626071929931,0.0691626071929931,0.0691626071929931,"[(850, 203), (5145, 338), (65535, 83), (65535, 317)]",False,True,"[(850, 203), (65535, 317), (5145, 338), (850, 60), (65535, 83)]",1744072932.837,N1E3,203.0,850.0,1.0,1.0,1744072925.551,1744072083.137,77.06,143.43,222.35,313.17,399.63,232.10888088773464,109.47,135.56,153.7,204.71,210.74,158.1833333333333,68.65,0.3087474702046324,849.6999998092651,0.8930001258850098,1744072925.551,-105.24,-13.45,863.0,632736.0,-106.19,-15.595,-104.4,-13.45,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/20250407-a/onoff/onoff_rss_a-r3-dl-2.csv,
1744074271.139,483.0,66486.0,66.0,632736.0,460.0,65535.0,,,,,66.0,658080.0,,,,,238.0,5815.0,,,,,,,,,,,,,,,1,0,1,type2,,,pcell-66-632736-321--108.99--11.41/scell1-66-658080-320--106.18--11.4/scell2-None-None-None-None-None/scell3-None-None-None-None-None,66-658080,320.0,ltepcell-483-66486-600--119.19--16.81/ltescell1-None-None-None-None-None/ltescell2-None-None-None-None-None/ltescell3-None-None-None-None-None,460-65535,0.0,1,0,,,,,,,,,,,0,1,,,,0,,0,1744074271.139,1744074271100.0,40.44577,-86.91405999999998,False,LTE,0/1,5815:1,True,5G NSA,2/2,66486:1|632736:1|65535:1|658080:1,1744074272.778,True->False->True,5G NSA->LTE->5G NSA,2/2->0/1->2/1,66486:1|632736:1|65535:1|658080:1->5815:1->5145:1|632736:1|658080:1,N1,1744074270.7997067,1744074272.7997048,1744074270.7997067,1744074272.7997048,1744074270.7997067,1744074272.7997048,1.9999980926513672,1.9999980926513672,1.9999980926513672,0.0217046737670898,0.0217046737670898,0.0217046737670898,"[(5815, 238)]",False,True,"[(5815, 238), (65535, 460), (66486, 483)]",1744074271.139,N1E3,238.0,5815.0,1.0,0.0,1744074219.77,1744073963.199,87.78,171.8,280.7,406.205,520.568,292.052908379524,210.19,211.225,240.965,301.895,345.43,262.49375,39.73499999999999,0.1415568222301388,307.94000005722046,1.6390001773834229,1744074219.77,-107.645,-11.53,66.0,658080.0,-119.63,-16.88,-107.645,-11.53,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/20250407-a/onoff/onoff_rss_a-r3-dl-3.csv,
1744074298.8839998,238.0,5145.0,66.0,632736.0,,,,,,,66.0,658080.0,,,,,41.0,5815.0,,,,,,,,,,,,,,,1,0,1,type2,,,pcell-66-632736-160--118.11--13.77/scell1-66-658080-159--116.19--13.85/scell2-None-None-None-None-None/scell3-None-None-None-None-None,66-658080,159.0,ltepcell-238-5145-337--112.69--21.94/ltescell1-None-None-None-None-None/ltescell2-None-None-None-None-None/ltescell3-None-None-None-None-None,,,1,0,,,,,,,,,,,0,1,,,,0,,0,1744074298.8839998,1744074298900.0,40.44572,-86.91112,False,LTE,0/1,5815:1,True,5G NSA,2/1,5145:1|632736:1|658080:1,1744074305.3379998,True->False->False->True,5G NSA->LTE->LTE->5G NSA,2/1->0/1->0/1->2/1,5145:1|632736:1|658080:1->5815:1->5815:1->5145:1|632736:1|658080:1,N1,1744074298.4996805,1744074305.3996737,1744074298.4996805,1744074305.4996736,1744074298.4996805,1744074305.4996736,6.899993419647217,6.999993324279785,6.999993324279785,0.061673879623413,0.1616737842559814,0.1616737842559814,"[(5815, 41)]",False,True,"[(5815, 41), (5145, 238)]",1744074298.8839998,N1E3,41.0,5815.0,1.0,0.0,1744074272.778,1744074272.778,1.52,11.71,30.27,126.86,214.76,73.79634854771784,0.3560000000000001,1.02,1.51,27.61,63.51,14.665538461538462,28.76,0.9501156260323752,26.10599970817566,6.453999996185303,1744074272.778,-118.425,-13.645,66.0,658080.0,-112.78,-20.81,-118.425,-13.52,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/20250407-a/onoff/onoff_rss_a-r3-dl-3.csv,
1744074314.293,238.0,5145.0,66.0,632736.0,,,,,,,66.0,658080.0,,,,,238.0,5815.0,,,,,,,,,,,,,,,1,0,1,type2,,,pcell-66-632736-56--119.6--14.26/scell1-66-658080-55--117.51--14.89/scell2-None-None-None-None-None/scell3-None-None-None-None-None,66-658080,55.0,ltepcell-238-5145-113--112.31--22.31/ltescell1-None-None-None-None-None/ltescell2-None-None-None-None-None/ltescell3-None-None-None-None-None,,,1,0,,,,,,,,,,,0,1,,,,0,,0,1744074314.293,1744074314300.0,40.44542,-86.91044000000002,False,LTE,0/1,5815:1,True,5G NSA,2/1,5145:1|632736:1|658080:1,1744074331.592,True->False->False->False->False->False->False->True,5G NSA->LTE->LTE->LTE->IDLE->LTE->LTE->5G NSA,2/1->0/1->0/1->0/1->0/0->0/1->0/4->2/2,5145:1|632736:1|658080:1->5815:1->850:1->66486:1->->66936:1->66936:1|1150:1|5145:1|65535:1->66936:1|632736:1|65535:1|658080:1,N2,1744074313.8996656,1744074331.5996487,1744074313.8996656,1744074331.6996486,1744074313.8996656,1744074332.0996482,17.6999831199646,17.799983024597168,18.19998264312744,0.0076487064361572,0.1076486110687255,0.507648229598999,"[(5815, 238)]",False,True,"[(5815, 238), (5145, 238)]",1744074314.293,N2E1,238.0,5145.0,1.0,0.0,1744074305.3379998,1744074305.3379998,17.56,45.4,68.265,89.015,120.95,67.7362162162162,0.0,0.0,0.0,0.05,26.286000000000342,8.281734104046242,68.265,1.0,8.955000162124634,17.299000024795532,1744074305.3379998,-115.45,-13.385,66.0,658080.0,-112.31,-22.38,-115.45,-12.99,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/20250407-a/onoff/onoff_rss_a-r3-dl-3.csv,
1742951891.393,435.0,9820.0,345.0,632736.0,,,,,,,345.0,658080.0,,,,,,,,,,,,,,,,,,,,,1,0,1,type2,,,pcell-345-632736-182--106.56--17.13/scell1-345-658080-181--103.55--17.19/scell2-None-None-None-None-None/scell3-None-None-None-None-None,345-658080,181.0,ltepcell-435-9820-330--123.13--25.81/ltescell1-None-None-None-None-None/ltescell2-None-None-None-None-None/ltescell3-None-None-None-None-None,,,1,0,,,,,,,,,,,0,1,,otherFailure,,0,,0,1742951891.393,1742951891400.0,40.4203333,-86.9221967,False,IDLE,0/0,,True,5G NSA,2/1,9820:1|632736:1|658080:1,1742951895.559,True->False->False->True,5G NSA->IDLE->LTE->5G NSA,2/1->0/0->0/3->2/2,9820:1|632736:1|658080:1->->66661:1|850:1|65535:1->66661:1|632736:1|65535:1|658080:1,N2,1742951889.399739,1742951895.599733,1742951889.2997391,1742951895.599733,1742951888.8997395,1742951895.599733,6.199994087219238,6.299993991851807,6.69999361038208,0.0407330989837646,0.0407330989837646,0.0407330989837646,[],False,True,"[(9820, 435)]",,N2E1,435.0,9820.0,0.0,0.0,1742951861.819,1742951615.689,22.898,55.42,112.91,177.21,226.8500000000002,120.5330995225854,0.0,0.0,0.0,0.0,0.0,0.0,112.91,1.0,275.7039999961853,4.166000127792358,1742951861.819,-97.95,-12.93,345.0,658080.0,-123.13,-25.81,-97.95,-12.93,/Users/yanbingliu/Dropbox/Research@Purdue/SA/nsg-log/20250325-a/onoff/onoff_rss_a-coverage-dl-9.csv,
